,x,y,z,x_dot,y_dot,z_dot,x_ddot,y_ddot,z_ddot
0,0.607853456028365,0.08647705056551862,0.8961218479216473,0.0,0.0,0.0,2.2520057633862195e-05,0.024301037092201726,-0.00018380361078569965
1,0.607853456028365,0.08647705056551862,0.8961218479216473,6.443040056860563e-10,6.952582481341089e-07,-5.258663482512956e-09,-4.807810589473037e-05,0.036104427445471314,-0.00019982553829347223
2,0.6078534560296596,0.08647705196239912,0.8961218479110818,-9.595158720331715e-08,7.323458588979334e-05,-4.067388282219727e-07,-8.621078210154617e-05,0.02679382377081287,-0.0001028272039915597
3,0.6078534559081771,0.08647714467757832,0.8961218473961499,-2.0509980131896441e-07,0.0001071556340847853,-5.369173368795362e-07,-0.00013521509426875028,0.02626442536166657,-4.9957060527706365e-05
4,0.607853455646939,0.08647728115442617,0.8961218467123161,-3.773215675203899e-07,0.00014060684269871435,-6.005423836644619e-07,-0.00018043897845551236,0.025595195276148577,1.4047513337234666e-06
5,0.6078534551776782,0.08647745601187039,0.8961218459654889,-6.017230733058651e-07,0.00017243679889258095,-5.987925949394444e-07,-0.00022637122281872815,0.025330698415312058,5.109559643580541e-05
6,0.6078534544264702,0.08647767127501253,0.8961218452179838,-8.843269971646946e-07,0.0002040586140200636,-5.350028278193758e-07,-0.00027067282831758,0.025048080306047184,9.976208907332875e-05
7,0.6078534533270936,0.0864779249432217,0.8961218445529184,-1.2208173346892271e-06,0.00023519623661775758,-4.109816587488806e-07,-0.0003175454381839967,0.025060997780907972,0.0001488607252214298
8,0.6078534517779641,0.08647822337517387,0.896121844031445,-1.6237548562083438e-06,0.00026699521622919716,-2.2209045042819786e-07,-0.00035869050794608775,0.024681852843979432,0.00019563444289894693
9,0.6078534497550947,0.08647855598100151,0.8961218437547864,-2.0706058013875437e-06,0.0002977423045809325,2.1627535080407535e-08,-0.0004461980423719652,0.027166946894720972,0.0002645553151727955
10,0.6078534465095097,0.08647902265146912,0.8961218437886999,-2.769992958899952e-06,0.0003403227691311844,4.36296321060773e-07,-0.0005329329889216316,0.02843217924280273,0.0003426538239510178
11,0.6078534414450841,0.08647964482735591,0.8961218445863611,-3.7443503601714005e-06,0.00039230226024382814,1.062755942308292e-06,-0.0005774309686474065,0.0267943839573271,0.00040410039787826637
12,0.6078534346367312,0.08648035810345456,0.8961218465186784,-4.794280725692506e-06,0.0004410192358872241,1.797511296837656e-06,-0.0005970971357597289,0.024365612271424336,0.0004489138899453977
13,0.6078534266955221,0.08648108856084946,0.8961218494959228,-5.7832976452533645e-06,0.0004813758190291181,2.5410755043983505e-06,-0.0005730901027354657,0.020760371347549426,0.0004613248432526716
14,0.607853419319744,0.08648170245985908,0.8961218527365853,-6.514187088294054e-06,0.0005078515258174145,3.1294304326575562e-06,-0.0006127591359817556,0.020820664962219154,0.0005033011381824375
15,0.607853411546138,0.086482308471418,0.8961218564709135,-7.245408434652434e-06,0.0005326964987076585,3.730039842282368e-06,-0.0006511377042346527,0.02096732145802848,0.0005423637894363679
16,0.6078534033698456,0.08648290958482052,0.8961218606800467,-7.980198760860076e-06,0.0005563567475639316,4.3420907904941295e-06,-0.0006967106968264593,0.02148008895666842,0.0005845711657883026
17,0.6078533945108744,0.086483527183551,0.8961218655001282,-8.753625672681192e-06,0.0005802012841174215,4.991040288079041e-06,-0.000734068264895943,0.021680604376816254,0.000621075947321407
18,0.6078533851230852,0.08648414939528887,0.8961218708525807,-9.540869455389773e-06,0.0006034516970419053,5.6571182393502585e-06,-0.0007888344262950717,0.022542478468140698,0.000668262139596814
19,0.6078533745452396,0.0864848184097819,0.8961218771243558,-1.0415435564829978e-05,0.0006284433178514788,6.398020315234699e-06,-0.0008618304381685927,0.023935349055451575,0.000728047009098524
